Person_ID,HouseID,Age
131895,40496,23
131896,40496,26
131897,40496,19
131898,40496,20
131899,40496,25
131900,40496,22
131901,40496,18
131902,40496,23
131903,40496,20
131904,40496,18
131905,40496,20
131906,40496,21
131907,40496,20
131908,40496,24
131909,40496,19
131910,40496,25
131911,40496,26
131912,40496,18
131913,40496,18
131914,40496,21
131915,40496,20
131916,40496,19
131917,40496,22
131918,40496,25
131919,40496,21
131920,40496,19
131921,40496,18
131922,40496,22
131923,40496,24
131924,40496,19
131925,40496,25
131926,40496,18
131927,40496,23
131928,40496,25
131929,40496,18
131930,40496,24
131931,40496,19
131932,40496,24
131933,40496,26
131934,40496,19
131935,40496,23
131936,40496,26
131937,40496,22
131938,40496,23
131939,40496,20
131940,40496,20
131941,40496,24
131942,40496,26
131943,40496,22
131944,40496,26
131945,40496,21
131946,40496,20
131947,40496,23
131948,40496,23
131949,40496,21
131950,40496,19
131951,40496,21
131952,40496,24
131953,40496,25
131954,40496,18
131955,40496,25
131956,40496,18
131957,40496,19
131958,40496,22
131959,40496,20
131960,40496,18
131961,40496,22
131962,40496,19
131963,40496,21
131964,40496,23
131965,40496,21
131966,40496,18
131967,40496,18
131968,40496,23
131969,40496,26
131970,40496,22
131971,40496,21
131972,40496,18
131973,40496,18
131974,40496,21
131975,40496,19
131976,40496,26
131977,40496,24
131978,40496,21
131979,40496,24
131980,40496,26
131981,40496,24
131982,40496,21
131983,40496,23
131984,40496,26
131985,40496,19
131986,40496,19
131987,40496,22
131988,40496,26
131989,40496,22
131990,40496,25
131991,40496,18
131992,40496,18
131993,40496,25
131994,40496,22
131995,40496,21
131996,40496,23
131997,40496,26
131998,40496,24
131999,40496,23
132000,40496,26
132001,40496,20
132002,40496,21
132003,40496,19
132004,40496,20
132005,40496,19
132006,40496,26
132007,40496,20
132008,40496,20
132009,40496,21
132010,40496,26
132011,40496,18
132012,40496,25
132013,40496,18
132014,40496,21
132015,40496,25
132016,40496,23
132017,40496,23
132018,40496,24
132019,40496,21
132020,40496,21
132021,40496,26
132022,40496,19
132023,40496,22
132024,40496,26
132025,40496,25
132026,40496,26
132027,40496,18
132028,40496,23
132029,40496,23
132030,40496,26
132031,40496,26
132032,40496,21
132033,40496,21
132034,40496,26
132035,40496,23
132036,40496,22
132037,40496,19
132038,40496,26
132039,40496,25
132040,40496,24
132041,40496,23
132042,40496,24
132043,40496,21
132044,40496,20
132045,40496,23
132046,40496,21
132047,40496,24
132048,40496,18
132049,40496,22
132050,40496,22
132051,40496,21
132052,40496,19
132053,40496,18
132054,40496,21
132055,40496,26
132056,40496,21
132057,40496,24
132058,40496,22
132059,40496,25
132060,40496,20
132061,40496,23
132062,40496,21
132063,40496,19
132064,40496,24
132065,40496,19
132066,40496,20
132067,40496,18
132068,40496,22
132069,40496,20
132070,40496,18
132071,40496,24
132072,40496,25
132073,40496,21
132074,40496,24
132075,40496,25
132076,40496,24
132077,40496,21
132078,40496,23
132079,40496,20
132080,40496,26
132081,40496,22
132082,40496,23
132083,40496,20
132084,40496,23
132085,40496,21
132086,40496,22
132087,40496,21
132088,40496,25
132089,40496,19
132090,40496,19
132091,40496,21
132092,40496,21
132093,40496,19
132094,40496,18
132095,40496,18
132096,40496,25
132097,40496,18
132098,40496,26
132099,40496,26
132100,40496,26
132101,40496,21
132102,40496,22
132103,40496,20
132104,40496,26
132105,40496,26
132106,40496,18
132107,40496,22
132108,40496,19
132109,40496,26
132110,40496,21
132111,40496,18
132112,40496,22
132113,40496,20
132114,40496,23
132115,40496,25
132116,40496,19
132117,40496,25
132118,40496,20
132119,40496,25
132120,40496,26
132121,40496,21
132122,40496,25
132123,40496,23
132124,40496,18
132125,40496,21
132126,40496,26
132127,40496,20
132128,40496,26
132129,40496,26
132130,40496,21
132131,40496,19
132132,40496,21
132133,40496,25
132134,40496,21
132135,40496,26
132136,40496,21
132137,40496,26
132138,40496,22
132139,40496,22
132140,40496,18
132141,40496,20
132142,40496,23
132143,40496,23
132144,40496,24
132145,40496,21
132146,40496,19
132147,40496,20
132148,40496,24
132149,40496,19
132150,40496,18
132151,40496,26
132152,40496,20
132153,40496,26
132154,40496,23
132155,40496,24
132156,40496,26
132157,40496,24
132158,40496,18
132159,40496,21
132160,40496,23
132161,40496,23
132162,40496,24
132163,40496,25
132164,40496,19
132165,40496,21
132166,40496,24
132167,40496,21
132168,40496,22
132169,40496,24
132170,40496,25
132171,40496,24
132172,40496,18
132173,40496,23
132174,40496,22
132175,40496,26
132176,40496,22
132177,40496,26
132178,40496,21
132179,40496,21
132180,40496,21
132181,40496,22
132182,40496,21
132183,40496,19
132184,40496,19
132185,40496,23
132186,40496,21
132187,40496,19
132188,40496,24
132189,40496,22
132190,40496,18
132191,40496,22
132192,40496,25
132193,40496,24
132194,40496,22
132195,40496,24
132196,40496,26
132197,40496,20
132198,40496,24
132199,40496,26
132200,40496,25
132201,40496,24
132202,40496,23
132203,40496,20
132204,40496,19
132205,40496,20
132206,40496,25
132207,40496,22
132208,40496,20
132209,40496,26
132210,40496,24
132211,40496,25
132212,40496,20
132213,40496,26
132214,40496,25
132215,40496,21
132216,40496,26
132217,40496,22
132218,40496,24
132219,40496,19
132220,40496,22
132221,40496,25
132222,40496,19
132223,40496,24
132224,40496,23
132225,40496,22
132226,40496,20
132227,40496,20
132228,40496,22
132229,40496,22
132230,40496,22
132231,40496,26
132232,40496,21
132233,40496,24
132234,40496,22
132235,40496,26
132236,40496,24
132237,40496,18
132238,40496,26
132239,40496,22
132240,40496,18
132241,40496,21
132242,40496,21
132243,40496,24
132244,40496,21
132245,40496,23
132246,40496,18
132247,40496,23
132248,40496,18
132249,40496,19
132250,40496,18
132251,40496,22
132252,40496,22
132253,40496,20
132254,40496,20
132255,40496,18
132256,40496,21
132257,40496,24
132258,40496,22
132259,40496,19
132260,40496,19
132261,40496,26
132262,40496,18
132263,40496,19
132264,40496,22
132265,40496,18
132266,40496,22
132267,40496,21
132268,40496,19
132269,40496,25
132270,40496,18
132271,40496,26
132272,40496,19
132273,40496,18
132274,40496,19
132275,40496,20
132276,40496,21
132277,40496,24
132278,40496,21
132279,40496,21
132280,40496,19
132281,40496,24
132282,40496,26
132283,40496,26
132284,40496,26
132285,40496,20
132286,40496,21
132287,40496,22
132288,40496,18
132289,40496,23
132290,40496,21
132291,40496,21
132292,40496,22
132293,40496,25
132294,40496,19
132295,40496,21
132296,40496,24
132297,40496,20
132298,40496,19
132299,40496,23
132300,40496,21
132301,40496,26
132302,40496,26
132303,40496,20
132304,40496,22
132305,40496,24
132306,40496,24
132307,40496,20
132308,40496,20
132309,40496,22
132310,40496,20
132311,40496,26
132312,40496,25
132313,40496,21
132314,40496,22
132315,40496,23
132316,40496,19
132317,40496,19
132318,40496,19
132319,40496,21
132320,40496,22
132321,40496,25
132322,40496,21
132323,40496,22
132324,40496,18
132325,40496,19
132326,40496,23
132327,40496,18
132328,40496,26
132329,40496,18
132330,40496,26
132331,40496,20
132332,40496,21
132333,40496,19
132334,40496,26
132335,40496,25
132336,40496,19
132337,40496,26
132338,40496,21
132339,40496,21
132340,40496,24
132341,40496,25
132342,40496,25
132343,40496,26
132344,40496,26
132345,40496,26
132346,40496,23
132347,40496,24
132348,40496,19
132349,40496,19
132350,40496,21
132351,40496,24
132352,40496,19
132353,40496,19
132354,40496,18
132355,40496,18
132356,40496,26
132357,40496,23
132358,40496,22
132359,40496,22
132360,40496,24
132361,40496,25
132362,40496,19
132363,40496,19
132364,40496,23
132365,40496,21
132366,40496,25
132367,40496,21
132368,40496,26
132369,40496,19
132370,40496,24
132371,40496,24
132372,40496,23
132373,40496,25
132374,40496,19
132375,40496,22
132376,40496,26
132377,40496,26
132378,40496,26
132379,40496,18
132380,40496,22
132381,40496,24
132382,40496,26
132383,40496,25
132384,40496,19
132385,40496,18
132386,40496,19
132387,40496,18
132388,40496,26
132389,40496,22
132390,40496,25
132391,40496,22
132392,40496,19
132393,40496,19
132394,40496,21
132395,40496,19
132396,40496,24
132397,40496,22
132398,40496,26
132399,40496,23
132400,40496,26
132401,40496,22
132402,40496,23
132403,40496,20
132404,40496,23
132405,40496,26
132406,40496,21
132407,40496,21
132408,40496,26
132409,40496,24
132410,40496,22
132411,40496,23
132412,40496,18
132413,40496,22
132414,40496,18
132415,40496,21
132416,40496,19
132417,40496,20
132418,40496,21
132419,40496,23
132420,40496,18
132421,40496,18
132422,40496,19
132423,40496,26
132424,40496,20
132425,40496,22
132426,40496,20
132427,40496,23
132428,40496,25
132429,40496,21
132430,40496,24
132431,40496,21
132432,40496,20
132433,40496,26
132434,40496,26
132435,40496,19
132436,40496,22
132437,40496,18
132438,40496,21
132439,40496,18
132440,40496,22
132441,40496,24
132442,40496,26
132443,40496,23
132444,40496,21
132445,40496,25
132446,40496,26
132447,40496,25
132448,40496,25
132449,40496,18
132450,40496,25
132451,40496,26
132452,40496,24
132453,40496,18
132454,40496,24
132455,40496,26
132456,40496,26
132457,40496,20
132458,40496,19
132459,40496,20
132460,40496,25
132461,40496,23
132462,40496,18
132463,40496,25
132464,40496,24
132465,40496,23
132466,40496,25
132467,40496,18
132468,40496,26
132469,40496,19
132470,40496,21
132471,40496,21
132472,40496,26
132473,40496,20
132474,40496,20
132475,40496,26
132476,40496,18
132477,40496,22
132478,40496,25
132479,40496,26
132480,40496,21
132481,40496,25
132482,40496,19
132483,40496,26
132484,40496,19
132485,40496,22
132486,40496,26
132487,40496,26
132488,40496,21
132489,40496,20
132490,40496,18
132491,40496,21
132492,40496,22
132493,40496,26
132494,40496,20
132495,40496,24
132496,40496,19
132497,40496,23
132498,40496,25
132499,40496,22
132500,40496,20
132501,40496,26
132502,40496,25
132503,40496,19
132504,40496,22
132505,40496,22
132506,40496,25
132507,40496,24
132508,40496,22
132509,40496,25
132510,40496,23
132511,40496,26
132512,40496,19
132513,40496,18
132514,40496,25
132515,40496,23
132516,40496,26
132517,40496,18
132518,40496,22
132519,40496,25
132520,40496,21
132521,40496,21
132522,40496,21
132523,40496,21
132524,40496,26
132525,40496,21
132526,40496,23
132527,40496,18
132528,40496,19
132529,40496,20
132530,40496,22
132531,40496,25
132532,40496,18
132533,40496,22
132534,40496,22
132535,40496,20
132536,40496,22
132537,40496,24
132538,40496,26
132539,40496,21
132540,40496,22
132541,40496,22
132542,40496,19
132543,40496,26
132544,40496,21
132545,40496,22
132546,40496,21
132547,40496,20
132548,40496,18
132549,40496,26
132550,40496,23
132551,40496,26
132552,40496,24
132553,40496,24
132554,40496,22
132555,40496,22
132556,40496,18
132557,40496,19
132558,40496,25
132559,40496,26
132560,40496,22
132561,40496,26
132562,40496,19
132563,40496,21
132564,40496,24
132565,40496,21
132566,40496,18
132567,40496,18
132568,40496,26
132569,40496,23
132570,40496,26
132571,40496,23
132572,40496,20
132573,40496,18
132574,40496,24
132575,40496,23
132576,40496,18
132577,40496,22
132578,40496,18
132579,40496,22
132580,40496,23
132581,40496,25
132582,40496,23
132583,40496,23
132584,40496,24
132585,40496,22
132586,40496,19
132587,40496,19
132588,40496,25
132589,40496,21
132590,40496,24
132591,40496,23
132592,40496,23
132593,40496,26
132594,40496,26
132595,40496,18
132596,40496,23
132597,40496,19
132598,40496,22
132599,40496,25
132600,40496,24
132601,40496,22
132602,40496,19
132603,40496,22
132604,40496,24
132605,40496,26
132606,40496,26
132607,40496,26
132608,40496,26
132609,40496,24
132610,40496,21
132611,40496,20
132612,40496,22
132613,40496,22
132614,40496,23
132615,40496,18
132616,40496,20
132617,40496,18
132618,40496,23
132619,40496,26
132620,40496,26
132621,40496,24
132622,40496,18
132623,40496,21
132624,40496,23
132625,40496,25
132626,40496,20
132627,40496,22
132628,40496,22
132629,40496,18
132630,40496,25
132631,40496,26
132632,40496,19
132633,40496,26
132634,40496,18
132635,40496,23
132636,40496,21
132637,40496,18
132638,40496,18
132639,40496,22
132640,40496,19
132641,40496,22
132642,40496,19
132643,40496,25
132644,40496,23
132645,40496,21
132646,40496,25
132647,40496,20
132648,40496,19
132649,40496,21
132650,40496,21
132651,40496,25
132652,40496,23
132653,40496,22
132654,40496,21
132655,40496,24
132656,40496,23
132657,40496,23
132658,40496,24
132659,40496,21
132660,40496,22
132661,40496,22
132662,40496,19
132663,40496,20
132664,40496,24
132665,40496,23
132666,40496,26
132667,40496,20
132668,40496,26
132669,40496,21
132670,40496,21
132671,40496,23
132672,40496,18
132673,40496,21
132674,40496,21
132675,40496,23
132676,40496,25
132677,40496,19
132678,40496,18
132679,40496,19
132680,40496,26
132681,40496,18
132682,40496,21
132683,40496,20
132684,40496,25
132685,40496,19
132686,40496,19
132687,40496,19
132688,40496,20
132689,40496,23
132690,40496,24
132691,40496,22
132692,40496,19
132693,40496,19
132694,40496,24
132695,40496,24
132696,40496,18
132697,40496,25
132698,40496,24
132699,40496,20
132700,40496,18
132701,40496,24
132702,40496,19
132703,40496,25
132704,40496,24
132705,40496,25
132706,40496,26
132707,40496,22
132708,40496,19
132709,40496,25
132710,40496,22
132711,40496,24
132712,40496,18
132713,40496,24
132714,40496,19
132715,40496,21
132716,40496,24
132717,40496,18
132718,40496,18
132719,40496,20
132720,40496,25
132721,40496,26
132722,40496,19
132723,40496,20
132724,40496,21
132725,40496,20
132726,40496,23
132727,40496,19
132728,40496,19
132729,40496,18
132730,40496,22
132731,40496,23
132732,40496,23
132733,40496,25
132734,40496,26
132735,40496,24
132736,40496,23
132737,40496,19
132738,40496,26
132739,40496,18
132740,40496,24
132741,40496,22
132742,40496,22
132743,40496,21
132744,40496,18
132745,40496,21
132746,40496,25
132747,40496,26
132748,40496,20
132749,40496,18
132750,40496,18
132751,40496,19
132752,40496,18
132753,40496,21
132754,40496,26
132755,40496,21
132756,40496,22
132757,40496,19
132758,40496,26
132759,40496,22
132760,40496,24
132761,40496,19
132762,40496,23
132763,40496,25
132764,40496,21
132765,40496,18
132766,40496,20
132767,40496,20
132768,40496,20
132769,40496,24
132770,40496,26
132771,40496,18
132772,40496,22
132773,40496,19
132774,40496,19
132775,40496,19
132776,40496,22
132777,40496,25
132778,40496,26
132779,40496,19
132780,40496,25
132781,40496,24
132782,40496,21
132783,40496,19
132784,40496,24
132785,40496,18
132786,40496,18
132787,40496,26
132788,40496,18
132789,40496,24
132790,40496,23
132791,40496,24
132792,40496,26
132793,40496,19
132794,40496,22
132795,40496,20
132796,40496,25
132797,40496,19
132798,40496,22
132799,40496,21
132800,40496,19
132801,40496,21
132802,40496,21
132803,40496,21
132804,40496,19
132805,40496,22
132806,40496,18
132807,40496,22
132808,40496,21
132809,40496,23
132810,40496,26
132811,40496,26
132812,40496,19
132813,40496,20
132814,40496,20
132815,40496,20
132816,40496,20
132817,40496,26
132818,40496,19
132819,40496,19
132820,40496,22
132821,40496,26
132822,40496,23
132823,40496,19
132824,40496,20
132825,40496,21
132826,40496,26
132827,40496,21
132828,40496,18
132829,40496,21
132830,40496,18
132831,40496,26
132832,40496,19
132833,40496,19
132834,40496,21
132835,40496,26
132836,40496,20
132837,40496,20
132838,40496,20
132839,40496,19
132840,40496,18
132841,40496,20
132842,40496,20
132843,40496,23
132844,40496,23
132845,40496,26
132846,40496,18
132847,40496,18
132848,40496,22
132849,40496,20
132850,40496,26
132851,40496,23
132852,40496,26
132853,40496,21
132854,40496,24
132855,40496,24
132856,40496,19
132857,40496,22
132858,40496,21
132859,40496,26
132860,40496,25
132861,40496,24
132862,40496,18
132863,40496,26
132864,40496,18
132865,40496,24
132866,40496,25
132867,40496,18
132868,40496,18
132869,40496,22
132870,40496,20
132871,40496,24
132872,40496,21
132873,40496,25
132874,40496,20
132875,40496,18
132876,40496,22
132877,40496,25
132878,40496,19
132879,40496,26
132880,40496,19
132881,40496,22
132882,40496,22
132883,40496,20
132884,40496,24
132885,40496,22
132886,40496,23
132887,40496,26
132888,40496,21
132889,40496,18
132890,40496,19
132891,40496,26
132892,40496,20
132893,40496,19
132894,40496,23
132895,40496,25
132896,40496,18
132897,40496,25
132898,40496,25
132899,40496,20
132900,40496,23
132901,40496,18
132902,40496,21
132903,40496,21
132904,40496,23
132905,40496,21
132906,40496,21
132907,40496,24
132908,40496,18
132909,40496,22
132910,40496,26
132911,40496,25
132912,40496,20
132913,40496,18
132914,40496,26
132915,40496,18
132916,40496,23
132917,40496,22
132918,40496,22
132919,40496,20
132920,40496,26
132921,40496,26
132922,40496,26
132923,40496,26
132924,40496,26
132925,40496,26
132926,40496,23
132927,40496,22
132928,40496,19
132929,40496,22
132930,40496,19
132931,40496,26
132932,40496,26
132933,40496,19
132934,40496,23
132935,40496,23
132936,40496,25
132937,40496,19
132938,40496,19
132939,40496,23
132940,40496,22
132941,40496,24
132942,40496,23
132943,40496,21
132944,40496,19
132945,40496,22
132946,40496,20
132947,40496,23
132948,40496,18
132949,40496,19
132950,40496,18
132951,40496,18
132952,40496,23
132953,40496,19
132954,40496,22
132955,40496,22
132956,40496,21
132957,40496,25
132958,40496,26
132959,40496,22
132960,40496,24
132961,40496,20
132962,40496,21
132963,40496,19
132964,40496,23
132965,40496,26
132966,40496,22
132967,40496,18
132968,40496,18
132969,40496,18
132970,40496,24
132971,40496,19
132972,40496,24
132973,40496,23
132974,40496,23
132975,40496,22
132976,40496,26
132977,40496,20
132978,40496,19
132979,40496,18
132980,40496,21
132981,40496,26
132982,40496,25
132983,40496,20
132984,40496,19
132985,40496,23
132986,40496,23
132987,40496,21
132988,40496,19
132989,40496,20
132990,40496,21
132991,40496,21
132992,40496,22
132993,40496,19
132994,40496,23
132995,40496,19
132996,40496,20
132997,40496,24
132998,40496,23
132999,40496,19
133000,40496,25
133001,40496,22
133002,40496,22
133003,40496,19
133004,40496,21
133005,40496,21
133006,40496,21
133007,40496,19
133008,40496,23
133009,40496,23
133010,40496,18
133011,40496,19
133012,40496,22
133013,40496,22
133014,40496,26
133015,40496,22
133016,40496,24
133017,40496,24
133018,40496,23
133019,40496,18
133020,40496,20
133021,40496,23
133022,40496,18
133023,40496,18
133024,40496,26
133025,40496,20
133026,40496,24
133027,40496,26
133028,40496,24
133029,40496,20
133030,40496,26
133031,40496,20
133032,40496,26
133033,40496,21
133034,40496,20
133035,40496,21
133036,40496,23
133037,40496,24
133038,40496,18
133039,40496,22
133040,40496,25
133041,40496,20
133042,40496,22
133043,40496,19
133044,40496,25
133045,40496,24
133046,40496,23
133047,40496,22
133048,40496,20
133049,40496,24
133050,40496,18
133051,40496,22
133052,40496,26
133053,40496,19
133054,40496,24
133055,40496,24
133056,40496,18
133057,40496,23
133058,40496,24
133059,40496,18
133060,40496,18
133061,40496,25
133062,40496,20
133063,40496,23
133064,40496,26
133065,40496,25
133066,40496,20
133067,40496,23
133068,40496,21
133069,40496,18
133070,40496,24
133071,40496,20
133072,40496,21
133073,40496,19
133074,40496,21
133075,40496,20
133076,40496,19
133077,40496,21
133078,40496,24
133079,40496,26
133080,40496,25
133081,40496,18
133082,40496,23
133083,40496,22
133084,40496,18
133085,40496,20
133086,40496,24
133087,40496,24
133088,40496,20
133089,40496,25
133090,40496,25
133091,40496,21
133092,40496,25
133093,40496,18
133094,40496,24
133095,40496,22
133096,40496,22
133097,40496,22
133098,40496,22
133099,40496,26
133100,40496,19
133101,40496,24
133102,40496,19
133103,40496,22
133104,40496,20
133105,40496,25
133106,40496,23
133107,40496,20
133108,40496,25
133109,40496,20
133110,40496,25
133111,40496,19
133112,40496,25
133113,40496,21
133114,40496,18
133115,40496,26
133116,40496,21
133117,40496,23
133118,40496,19
133119,40496,25
133120,40496,22
133121,40496,18
133122,40496,23
133123,40496,26
133124,40496,26
133125,40496,18
133126,40496,23
133127,40496,19
133128,40496,18
133129,40496,20
133130,40496,25
133131,40496,25
133132,40496,24
133133,40496,18
133134,40496,18
133135,40496,21
133136,40496,21
133137,40496,20
133138,40496,20
133139,40496,26
133140,40496,26
133141,40496,20
133142,40496,21
133143,40496,24
133144,40496,22
133145,40496,20
133146,40496,21
133147,40496,23
133148,40496,25
133149,40496,23
133150,40496,26
133151,40496,19
133152,40496,25
133153,40496,20
133154,40496,18
133155,40496,19
133156,40496,20
133157,40496,23
133158,40496,20
133159,40496,22
133160,40496,18
133161,40496,19
133162,40496,20
133163,40496,19
133164,40496,23
133165,40496,21
133166,40496,24
133167,40496,21
133168,40496,21
133169,40496,21
133170,40496,26
133171,40496,20
133172,40496,26
133173,40496,22
133174,40496,20
133175,40496,19
133176,40496,23
133177,40496,21
133178,40496,23
133179,40496,26
133180,40496,21
133181,40496,20
133182,40496,18
133183,40496,22
133184,40496,23
133185,40496,23
133186,40496,21
133187,40496,19
133188,40496,20
133189,40496,23
133190,40496,23
133191,40496,18
133192,40496,25
133193,40496,24
133194,40496,18
133195,40496,22
133196,40496,18
133197,40496,22
133198,40496,18
133199,40496,24
133200,40496,19
133201,40496,24
133202,40496,26
133203,40496,25
133204,40496,20
133205,40496,25
133206,40496,20
133207,40496,21
133208,40496,21
133209,40496,19
133210,40496,24
133211,40496,22
133212,40496,26
133213,40496,19
133214,40496,18
133215,40496,24
133216,40496,24
133217,40496,25
133218,40496,24
133219,40496,19
133220,40496,23
133221,40496,24
133222,40496,20
133223,40496,26
133224,40496,23
133225,40496,24
133226,40496,22
133227,40496,25
133228,40496,22
133229,40496,26
133230,40496,23
133231,40496,26
133232,40496,19
133233,40496,19
133234,40496,25
133235,40496,26
133236,40496,26
133237,40496,21
133238,40496,22
133239,40496,26
133240,40496,21
133241,40496,26
133242,40496,25
133243,40496,18
133244,40496,23
133245,40496,23
133246,40496,26
133247,40496,19
133248,40496,22
133249,40496,23
133250,40496,19
133251,40496,18
133252,40496,18
133253,40496,24
133254,40496,22
133255,40496,23
133256,40496,24
133257,40496,18
133258,40496,18
133259,40496,26
133260,40496,25
133261,40496,18
133262,40496,20
133263,40496,21
133264,40496,22
133265,40496,24
133266,40496,22
133267,40496,23
133268,40496,21
133269,40496,26
133270,40496,25
133271,40496,19
133272,40496,23
133273,40496,24
133274,40496,25
133275,40496,23
133276,40496,26
133277,40496,23
133278,40496,19
133279,40496,18
133280,40496,22
133281,40496,20
133282,40496,19
133283,40496,24
133284,40496,24
133285,40496,25
133286,40496,20
133287,40496,19
133288,40496,23
133289,40496,24
133290,40496,21
133291,40496,20
133292,40496,18
133293,40496,23
133294,40496,24
133295,40496,23
133296,40496,18
133297,40496,21
133298,40496,24
133299,40496,25
133300,40496,25
133301,40496,22
133302,40496,19
133303,40496,20
133304,40496,21
133305,40496,23
133306,40496,23
133307,40496,26
133308,40496,22
133309,40496,21
133310,40496,22
133311,40496,22
133312,40496,21
133313,40496,20
133314,40496,19
133315,40496,26
133316,40496,22
133317,40496,25
133318,40496,24
133319,40496,24
133320,40496,25
133321,40496,22
133322,40496,24
133323,40496,19
133324,40496,22
133325,40496,18
133326,40496,24
133327,40496,21
133328,40496,21
133329,40496,23
133330,40496,24
133331,40496,19
133332,40496,21
133333,40496,25
133334,40496,25
133335,40496,23
133336,40496,19
133337,40496,19
133338,40496,25
133339,40496,19
133340,40496,22
133341,40496,25
133342,40496,21
133343,40496,24
133344,40496,21
133345,40496,18
133346,40496,22
133347,40496,26
133348,40496,25
133349,40496,21
133350,40496,18
133351,40496,18
133352,40496,19
133353,40496,21
133354,40496,25
133355,40496,21
133356,40496,26
133357,40496,23
133358,40496,18
133359,40496,19
133360,40496,19
133361,40496,18
133362,40496,26
133363,40496,19
133364,40496,21
133365,40496,21
133366,40496,18
133367,40496,18
133368,40496,18
133369,40496,19
133370,40496,24
133371,40496,18
133372,40496,23
133373,40496,22
133374,40496,23
133375,40496,22
133376,40496,23
133377,40496,22
133378,40496,18
133379,40496,25
133380,40496,24
133381,40496,19
133382,40496,24
133383,40496,20
133384,40496,19
133385,40496,21
133386,40496,24
133387,40496,25
133388,40496,23
133389,40496,19
133390,40496,26
133391,40496,25
133392,40496,21
133393,40496,26
133394,40496,19
133395,40496,21
133396,40496,18
133397,40496,25
133398,40496,20
133399,40496,20
133400,40496,18
133401,40496,24
133402,40496,19
133403,40496,18
133404,40496,26
133405,40496,20
133406,40496,26
133407,40496,25
133408,40496,22
133409,40496,19
133410,40496,23
133411,40496,26
133412,40496,26
133413,40496,19
133414,40496,23
133415,40496,22
133416,40496,21
133417,40496,18
133418,40496,19
133419,40496,25
133420,40496,22
133421,40496,20
133422,40496,20
133423,40496,22
133424,40496,20
133425,40496,21
133426,40496,18
133427,40496,21
133428,40496,26
133429,40496,26
133430,40496,18
133431,40496,18
133432,40496,24
133433,40496,20
133434,40496,18
133435,40496,19
133436,40496,18
133437,40496,22
133438,40496,19
133439,40496,24
133440,40496,22
133441,40496,22
133442,40496,18
133443,40496,22
133444,40496,25
133445,40496,22
133446,40496,21
133447,40496,19
133448,40496,22
133449,40496,20
133450,40496,26
133451,40496,21
133452,40496,22
133453,40496,20
133454,40496,26
133455,40496,20
133456,40496,19
133457,40496,23
133458,40496,24
133459,40496,26
133460,40496,22
133461,40496,18
133462,40496,19
133463,40496,23
133464,40496,19
133465,40496,26
133466,40496,18
133467,40496,20
133468,40496,18
133469,40496,22
133470,40496,18
133471,40496,26
133472,40496,23
133473,40496,20
133474,40496,21
133475,40496,22
133476,40496,23
133477,40496,19
133478,40496,23
133479,40496,20
133480,40496,21
133481,40496,19
133482,40496,26
133483,40496,21
133484,40496,25
133485,40496,18
133486,40496,25
133487,40496,24
133488,40496,19
133489,40496,20
133490,40496,26
133491,40496,19
133492,40496,22
133493,40496,23
133494,40496,21
133495,40496,25
133496,40496,20
133497,40496,25
133498,40496,24
133499,40496,21
133500,40496,21
133501,40496,23
133502,40496,26
133503,40496,21
133504,40496,23
133505,40496,26
133506,40496,21
133507,40496,19
133508,40496,19
133509,40496,24
133510,40496,22
133511,40496,19
133512,40496,25
133513,40496,18
133514,40496,25
133515,40496,20
133516,40496,25
133517,40496,19
133518,40496,23
133519,40496,26
133520,40496,23
133521,40496,23
133522,40496,22
133523,40496,21
133524,40496,18
133525,40496,24
133526,40496,26
133527,40496,24
133528,40496,20
133529,40496,22
133530,40496,24
133531,40496,18
133532,40496,24
133533,40496,24
133534,40496,19
133535,40496,18
133536,40496,20
133537,40496,26
133538,40496,25
133539,40496,18
133540,40496,23
133541,40496,22
133542,40496,19
133543,40496,25
133544,40496,19
133545,40496,25
133546,40496,19
133547,40496,19
133548,40496,20
133549,40496,19
133550,40496,22
133551,40496,21
133552,40496,20
133553,40496,22
133554,40496,23
133555,40496,23
133556,40496,20
133557,40496,22
133558,40496,25
133559,40496,24
133560,40496,23
133561,40496,24
133562,40496,25
133563,40496,25
133564,40496,22
133565,40496,26
133566,40496,24
133567,40496,19
133568,40496,24
133569,40496,19
133570,40496,22
133571,40496,22
133572,40496,21
133573,40496,24
133574,40496,26
133575,40496,24
133576,40496,26
133577,40496,18
133578,40496,24
133579,40496,24
133580,40496,24
133581,40496,22
133582,40496,26
133583,40496,23
133584,40496,20
133585,40496,24
133586,40496,21
133587,40496,26
133588,40496,23
133589,40496,21
133590,40496,25
133591,40496,24
133592,40496,26
133593,40496,20
133594,40496,19
133595,40496,26
133596,40496,18
133597,40496,18
133598,40496,22
133599,40496,19
133600,40496,22
133601,40496,26
133602,40496,22
133603,40496,19
133604,40496,24
133605,40496,22
133606,40496,23
133607,40496,20
133608,40496,22
133609,40496,26
133610,40496,23
133611,40496,21
133612,40496,18
133613,40496,18
133614,40496,22
133615,40496,20
133616,40496,22
133617,40496,25
133618,40496,22
133619,40496,21
133620,40496,21
133621,40496,19
133622,40496,24
133623,40496,26
133624,40496,26
133625,40496,18
133626,40496,21
133627,40496,18
133628,40496,24
133629,40496,20
133630,40496,21
133631,40496,18
133632,40496,20
133633,40496,21
133634,40496,18
133635,40496,18
133636,40496,24
133637,40496,20
133638,40496,25
133639,40496,26
133640,40496,26
133641,40496,24
133642,40496,25
